uuid	name	profile	shapeSet
f99ebc34-4821-4b39-a625-b839c5802ed5	obj_harvest_wood2	Resources	harvests_shared.shapeset
f9a71b9b-d872-4097-863c-a11783642221	obj_harvests_trees_pine01_p11	Resources	harvests_trees.shapeset
f9e8707a-62f8-4051-84e9-c2e17b686d9e	obj_industrial_antennatower	Large Parts	industrial.shapeset
fa401b4e-da43-40f2-805d-5c73ade1ac86	obj_interactive_turretseat_04_base	Large Parts	interactive_shared.shapeset
fa776f45-0bac-44da-ac43-543592b01a97	obj_artifact_fossil05b	Quest / Special Items	artifact_creative.shapeset
faae6e1a-f431-49fd-b8b8-16f12139ee88	obj_containers_plantcontainerclosed	Small Parts	containers.shapeset
fb0f128c-e607-4c52-9c25-f44dfd2dd95e	obj_resource_steak	Resources	resource_creative.shapeset
fba945c7-a50f-4515-af38-57d768706078	obj_warehouse_container6	Small Parts	warehouse.shapeset
fbc0fbfb-803c-42dd-aace-1ae10e55a785	obj_fittings_ductpipe	Medium Parts	fittings.shapeset
fbc59ea5-993f-48a7-8b49-c1cdf67f75e2	obj_harvests_trees_leafy03_p09	Resources	harvests_trees.shapeset
fc0d73fa-d01f-407d-b5e2-2318a61d27df	obj_dekotora_pillshapelight	Medium Parts	dekotora.shapeset
fc4f1fd8-2544-45f0-8e3b-4684bc45e5f9	obj_spaceship_floor_panel	Large Parts	spaceship_survivalobject.shapeset
fcf0958c-084d-4854-9b1b-b06594b4262a	obj_resource_beewax	Resources	resource_creative.shapeset
fcf0a5ca-66d3-437b-b106-adcdb527e218	obj_survivalobject_doorsensor_controller	Small Parts	survivalobject.shapeset
fcfae5e2-1df9-47d8-bb9a-30bec9b5b1f5	obj_container_smallchest	Medium Parts	interactive_shared.shapeset
fd381577-bcd2-4b72-b86c-de47d7783820	obj_harvests_trees_leafy01_p01	Resources	harvests_trees.shapeset
fd3d0098-9b80-48dd-b82c-4a35c8093cb1	obj_harvests_crystal_large02_p06	Resources	harvests_crystal.shapeset
fdfcdb68-af22-4bb3-87d6-bd44b3c8b671	jnt_suspensionoffroad_bearing_01	Medium Parts	interactive_upgradeable.shapeset
fe1d102e-992a-4a24-a942-5fb37e8879d3	obj_harvests_trees_pine01_p00	Resources	harvests_trees.shapeset
fe7a9d5c-a44a-48f8-b29b-5ae3f2bf7449	bq_wochouse_01	Small Parts	builderguide.shapeset
fe8bfeba-850b-4827-9785-10e2468c9c23	obj_resource_corn	Resources	resource_creative.shapeset
febce8a6-6c05-4e5d-803b-dfa930286944	blk_carpet	Blocks	blocks.shapeset
ff09d816-843a-43e9-aab6-dc35e73787fd	obj_survivalobject_cardreader	Large Parts	survivalobject.shapeset
ff2207c1-e40b-416f-8bdd-66a9efd6d1a9	obj_decor_pillow	Medium Parts	decor.shapeset
ff234e42-5da4-43cc-8893-940547c97882	blk_concrete2	Blocks	blocks.shapeset
ff5bee6a-81a3-49ba-a4b7-d94dbd4b8519	obj_harvests_trees_pine02_p01	Resources	harvests_trees.shapeset
ffa3a47e-fc0d-4977-802f-bd15683bbe5c	obj_interactive_driverseat_05	Large Parts	interactive_upgradeable.shapeset
ffdfd59f-fdf1-470f-84a9-a9789b48d5c7	obj_harvests_crystal_medium_p00	Resources	harvests_crystal.shapeset
fff76292-79aa-4f0d-814f-72e51159d6d7	obj_industrial_encryptstandside	Small Parts	industrial.shapeset
